I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
27092.000000,-0.043948,-0.447655,0.042881,0.045422,-0.043417,-0.997922,2.508246,2.282604,0.114949,90.569847,113.442856,107.586655,107.665367,0.000888,105.262314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27093.000000,-0.042751,-0.454367,0.043371,0.045420,-0.043436,-0.997938,2.508258,2.282606,0.114940,90.569847,113.442856,107.586655,107.665367,0.000887,105.262314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27094.000000,-0.041927,-0.459802,0.041933,0.045422,-0.043467,-0.997954,2.508272,2.282602,0.114931,90.569847,113.442856,107.586655,107.665367,0.000886,105.262314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27095.000000,-0.041726,-0.462495,0.039087,0.045427,-0.043489,-0.997992,2.508287,2.282595,0.114922,90.569847,113.442856,107.586655,107.665367,0.000885,105.262314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27096.000000,-0.042446,-0.463224,0.036366,0.045430,-0.043494,-0.998022,2.508301,2.282588,0.114913,90.569847,113.442856,107.586655,107.665367,0.000883,105.262314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27100.000000,-0.043276,-0.463378,0.035389,0.045429,-0.043498,-0.998047,2.508314,2.282581,0.114904,96.559364,119.432327,105.590172,107.665306,0.001091,105.918152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27101.000000,-0.049597,-0.460117,0.036246,0.045353,-0.043422,-0.998038,2.508349,2.282553,0.114867,96.559364,119.432327,105.590172,107.665306,0.001884,105.918152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27102.000000,-0.054256,-0.456350,0.035449,0.045320,-0.043417,-0.998018,2.508348,2.282549,0.114859,96.559364,119.432327,105.590172,107.665306,0.002073,105.918152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27103.000000,-0.059922,-0.449789,0.035468,0.045294,-0.043411,-0.997998,2.508342,2.282552,0.114850,96.559364,119.432327,105.590172,107.665306,0.002258,105.918152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27104.000000,-0.064384,-0.442327,0.037693,0.045268,-0.043400,-0.997979,2.508331,2.282559,0.114842,96.559364,119.432327,105.590172,107.665306,0.002439,105.918152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27105.000000,-0.065811,-0.435656,0.042258,0.045231,-0.043393,-0.997961,2.508318,2.282573,0.114834,96.559364,119.432327,105.590172,107.665306,0.002617,105.918152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27106.000000,-0.064234,-0.430128,0.047802,0.045201,-0.043389,-0.997941,2.508307,2.282592,0.114826,96.559364,119.432327,105.590172,107.665306,0.002791,105.918152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27109.000000,-0.061385,-0.426440,0.052729,0.045168,-0.043408,-0.997926,2.508299,2.282613,0.114818,94.562866,114.441078,101.597183,105.668793,0.002730,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27110.000000,-0.058288,-0.425744,0.055216,0.045149,-0.043427,-0.997913,2.508296,2.282634,0.114811,94.562866,114.441078,101.597183,105.668793,0.002670,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27111.000000,-0.051745,-0.445828,0.044003,0.045145,-0.043510,-0.997883,2.508306,2.282663,0.114787,94.562866,114.441078,101.597183,105.668793,0.002497,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27112.000000,-0.052908,-0.455726,0.038269,0.045159,-0.043540,-0.997873,2.508311,2.282654,0.114778,94.562866,114.441078,101.597183,105.668793,0.002442,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27113.000000,-0.054205,-0.463434,0.031962,0.045167,-0.043558,-0.997871,2.508316,2.282638,0.114769,94.562866,114.441078,101.597183,105.668793,0.002387,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27114.000000,-0.055286,-0.468117,0.026783,0.045179,-0.043572,-0.997880,2.508320,2.282618,0.114760,94.562866,114.441078,101.597183,105.668793,0.002333,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27115.000000,-0.056812,-0.469393,0.024477,0.045172,-0.043575,-0.997881,2.508322,2.282596,0.114751,94.562866,114.441078,101.597183,105.668793,0.002280,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27116.000000,-0.060010,-0.466808,0.022724,0.045148,-0.043583,-0.997887,2.508322,2.282576,0.114742,94.562866,114.441078,101.597183,105.668793,0.002228,105.325943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27120.000000,-0.065390,-0.461408,0.019349,0.045119,-0.043575,-0.997883,2.508316,2.282560,0.114733,95.561111,115.439339,102.595413,107.665283,0.002177,105.322533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27121.000000,-0.080286,-0.446255,0.031060,0.044987,-0.043504,-0.997838,2.508240,2.282529,0.114699,95.561111,115.439339,102.595413,107.665283,0.001984,105.322533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27122.000000,-0.080625,-0.443909,0.040101,0.044989,-0.043501,-0.997808,2.508217,2.282527,0.114691,95.561111,115.439339,102.595413,107.665283,0.001937,105.322533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27123.000000,-0.079803,-0.441628,0.049935,0.045018,-0.043480,-0.997775,2.508194,2.282528,0.114683,95.561111,115.439339,102.595413,107.665283,0.001892,105.322533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27124.000000,-0.076096,-0.440846,0.057691,0.045039,-0.043473,-0.997754,2.508174,2.282530,0.114675,95.561111,115.439339,102.595413,107.665283,0.001847,105.322533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27125.000000,-0.068637,-0.441731,0.060685,0.045068,-0.043459,-0.997739,2.508162,2.282534,0.114667,95.561111,115.439339,102.595413,107.665283,0.001803,105.322533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27126.000000,-0.059052,-0.442022,0.058707,0.045090,-0.043450,-0.997728,2.508157,2.282536,0.114659,95.561111,115.439339,102.595413,107.665283,0.001759,105.322533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27129.000000,-0.049038,-0.440117,0.054834,0.045119,-0.043425,-0.997727,2.508164,2.282543,0.114651,96.559341,118.434052,104.591919,108.663643,0.001899,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27130.000000,-0.039052,-0.436188,0.051701,0.045150,-0.043391,-0.997733,2.508178,2.282553,0.114643,96.559341,118.434052,104.591919,108.663643,0.002035,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27131.000000,-0.018043,-0.413038,0.042136,0.045305,-0.043262,-0.997743,2.508259,2.282640,0.114620,96.559341,118.434052,104.591919,108.663643,0.002429,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27132.000000,-0.014712,-0.405184,0.037557,0.045361,-0.043215,-0.997755,2.508292,2.282689,0.114613,96.559341,118.434052,104.591919,108.663643,0.002555,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27133.000000,-0.013859,-0.399840,0.031698,0.045416,-0.043176,-0.997777,2.508324,2.282745,0.114607,96.559341,118.434052,104.591919,108.663643,0.002679,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27134.000000,-0.018988,-0.397511,0.026330,0.045469,-0.043144,-0.997803,2.508349,2.282805,0.114600,96.559341,118.434052,104.591919,108.663643,0.002800,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27135.000000,-0.030739,-0.398288,0.024160,0.045518,-0.043143,-0.997833,2.508364,2.282867,0.114593,96.559341,118.434052,104.591919,108.663643,0.002919,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27136.000000,-0.044893,-0.401802,0.026883,0.045562,-0.043152,-0.997865,2.508364,2.282926,0.114586,96.559341,118.434052,104.591919,108.663643,0.003035,105.879242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27140.000000,-0.057166,-0.407619,0.033269,0.045598,-0.043181,-0.997900,2.508353,2.282980,0.114579,97.557671,113.442497,104.592155,106.666954,0.003086,105.778625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27141.000000,-0.069203,-0.436509,0.046426,0.045599,-0.043438,-0.998035,2.508280,2.283123,0.114549,97.557671,113.442497,104.592155,106.666954,0.003279,105.778625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27142.000000,-0.068967,-0.439450,0.043158,0.045592,-0.043494,-0.998074,2.508268,2.283146,0.114541,97.557671,113.442497,104.592155,106.666954,0.003324,105.778625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27143.000000,-0.070875,-0.440501,0.038992,0.045580,-0.043535,-0.998113,2.508255,2.283166,0.114533,97.557671,113.442497,104.592155,106.666954,0.003369,105.778625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27144.000000,-0.073107,-0.440745,0.034724,0.045549,-0.043588,-0.998137,2.508241,2.283186,0.114525,97.557671,113.442497,104.592155,106.666954,0.003413,105.778625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27145.000000,-0.072257,-0.439380,0.030931,0.045519,-0.043626,-0.998152,2.508230,2.283206,0.114517,97.557671,113.442497,104.592155,106.666954,0.003455,105.778625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27146.000000,-0.066405,-0.434673,0.029109,0.045491,-0.043651,-0.998176,2.508225,2.283228,0.114509,97.557671,113.442497,104.592155,106.666954,0.003497,105.778625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27149.000000,-0.057121,-0.428046,0.028930,0.045467,-0.043658,-0.998195,2.508230,2.283257,0.114502,88.573479,117.435104,104.592438,107.665268,0.003393,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27150.000000,-0.047683,-0.423032,0.028430,0.045452,-0.043650,-0.998214,2.508244,2.283291,0.114495,88.573479,117.435104,104.592438,107.665268,0.003292,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27151.000000,-0.033961,-0.422885,0.029453,0.045444,-0.043515,-0.998297,2.508311,2.283395,0.114473,88.573479,117.435104,104.592438,107.665268,0.002997,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27152.000000,-0.036792,-0.426044,0.031100,0.045431,-0.043468,-0.998309,2.508329,2.283424,0.114466,88.573479,117.435104,104.592438,107.665268,0.002903,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27153.000000,-0.041958,-0.429148,0.034475,0.045415,-0.043430,-0.998315,2.508341,2.283450,0.114458,88.573479,117.435104,104.592438,107.665268,0.002810,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27154.000000,-0.047155,-0.432494,0.038921,0.045397,-0.043397,-0.998317,2.508346,2.283472,0.114450,88.573479,117.435104,104.592438,107.665268,0.002718,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27155.000000,-0.052261,-0.436181,0.044076,0.045389,-0.043378,-0.998322,2.508346,2.283490,0.114442,88.573479,117.435104,104.592438,107.665268,0.002629,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27156.000000,-0.058687,-0.438295,0.050203,0.045382,-0.043352,-0.998331,2.508338,2.283505,0.114434,88.573479,117.435104,104.592438,107.665268,0.002541,105.390770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27160.000000,-0.066585,-0.437265,0.055957,0.045383,-0.043326,-0.998357,2.508322,2.283522,0.114426,93.564758,116.436607,103.594360,102.673897,0.002324,104.967293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27161.000000,-0.099655,-0.425712,0.057514,0.045411,-0.043281,-0.998604,2.508167,2.283620,0.114395,93.564758,116.436607,103.594360,102.673897,0.001498,104.967293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27162.000000,-0.105538,-0.424044,0.053046,0.045421,-0.043279,-0.998653,2.508110,2.283651,0.114387,93.564758,116.436607,103.594360,102.673897,0.001301,104.967293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27163.000000,-0.110009,-0.422992,0.046983,0.045425,-0.043309,-0.998694,2.508049,2.283682,0.114379,93.564758,116.436607,103.594360,102.673897,0.001108,104.967293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27164.000000,-0.113159,-0.421876,0.041393,0.045427,-0.043335,-0.998725,2.507986,2.283715,0.114372,93.564758,116.436607,103.594360,102.673897,0.000918,104.967293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27165.000000,-0.115845,-0.419908,0.038624,0.045423,-0.043363,-0.998739,2.507921,2.283750,0.114364,93.564758,116.436607,103.594360,102.673897,0.000732,104.967293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27166.000000,-0.117817,-0.417642,0.039669,0.045425,-0.043403,-0.998743,2.507856,2.283786,0.114357,93.564758,116.436607,103.594360,102.673897,0.000549,104.967293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27169.000000,-0.117996,-0.416953,0.043335,0.045413,-0.043434,-0.998735,2.507792,2.283823,0.114350,96.559517,115.437813,99.601700,110.660156,0.000462,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27170.000000,-0.113488,-0.427355,0.049979,0.045359,-0.043493,-0.998684,2.507673,2.283881,0.114335,96.559517,115.437813,99.601700,110.660156,0.000293,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27171.000000,-0.100706,-0.449331,0.049758,0.045280,-0.043545,-0.998600,2.507579,2.283895,0.114319,96.559517,115.437813,99.601700,110.660156,0.000130,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27172.000000,-0.093059,-0.460974,0.046281,0.045253,-0.043551,-0.998561,2.507543,2.283883,0.114310,96.559517,115.437813,99.601700,110.660156,0.000051,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27173.000000,-0.086078,-0.471782,0.040524,0.045231,-0.043564,-0.998544,2.507517,2.283860,0.114301,96.559517,115.437813,99.601700,110.660156,-0.000027,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27174.000000,-0.079560,-0.479407,0.034214,0.045224,-0.043548,-0.998528,2.507494,2.283828,0.114291,96.559517,115.437813,99.601700,110.660156,-0.000104,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27175.000000,-0.074149,-0.481998,0.030383,0.045223,-0.043535,-0.998520,2.507478,2.283794,0.114281,96.559517,115.437813,99.601700,110.660156,-0.000179,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27176.000000,-0.070508,-0.478573,0.030340,0.045211,-0.043534,-0.998530,2.507465,2.283763,0.114272,96.559517,115.437813,99.601700,110.660156,-0.000252,105.158501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27180.000000,-0.067408,-0.468882,0.032652,0.045202,-0.043534,-0.998542,2.507456,2.283742,0.114262,94.562988,115.437637,106.589523,107.665672,-0.000217,105.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27181.000000,-0.065634,-0.418479,0.046408,0.045115,-0.043624,-0.998659,2.507439,2.283784,0.114232,94.562988,115.437637,106.589523,107.665672,-0.000083,105.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27182.000000,-0.072667,-0.414022,0.042866,0.045094,-0.043653,-0.998683,2.507427,2.283812,0.114225,94.562988,115.437637,106.589523,107.665672,-0.000051,105.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27183.000000,-0.082705,-0.412989,0.037773,0.045077,-0.043680,-0.998700,2.507408,2.283843,0.114218,94.562988,115.437637,106.589523,107.665672,-0.000019,105.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27184.000000,-0.093717,-0.413031,0.031216,0.045065,-0.043696,-0.998699,2.507377,2.283871,0.114212,94.562988,115.437637,106.589523,107.665672,0.000011,105.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27185.000000,-0.101585,-0.412364,0.025251,0.045057,-0.043718,-0.998694,2.507339,2.283901,0.114205,94.562988,115.437637,106.589523,107.665672,0.000041,105.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27186.000000,-0.102765,-0.411696,0.023403,0.045058,-0.043743,-0.998681,2.507301,2.283932,0.114199,94.562988,115.437637,106.589523,107.665672,0.000070,105.448242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27190.000000,-0.097480,-0.413638,0.024848,0.045060,-0.043780,-0.998665,2.507269,2.283960,0.114192,97.557739,116.435616,101.598450,106.667503,0.000106,105.485550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27191.000000,-0.061164,-0.432667,0.011517,0.045092,-0.043892,-0.998553,2.507247,2.284027,0.114165,97.557739,116.435616,101.598450,106.667503,0.000241,105.485550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27192.000000,-0.052280,-0.433912,0.000434,0.045117,-0.043868,-0.998531,2.507263,2.284036,0.114157,97.557739,116.435616,101.598450,106.667503,0.000273,105.485550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27193.000000,-0.043260,-0.431112,-0.013022,0.045133,-0.043858,-0.998511,2.507290,2.284051,0.114150,97.557739,116.435616,101.598450,106.667503,0.000304,105.485550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27194.000000,-0.035451,-0.427428,-0.024260,0.045152,-0.043835,-0.998508,2.507321,2.284069,0.114143,97.557739,116.435616,101.598450,106.667503,0.000335,105.485550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27195.000000,-0.030505,-0.426672,-0.028794,0.045172,-0.043796,-0.998502,2.507358,2.284089,0.114136,97.557739,116.435616,101.598450,106.667503,0.000365,105.485550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27196.000000,-0.028918,-0.429414,-0.026661,0.045171,-0.043789,-0.998504,2.507395,2.284105,0.114129,97.557739,116.435616,101.598450,106.667503,0.000394,105.485550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27200.000000,-0.030485,-0.434219,-0.020632,0.045177,-0.043787,-0.998496,2.507431,2.284117,0.114122,93.564781,113.440742,106.589798,110.660416,0.000476,105.670639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
