I0,I1,I2,I3,I4,I5,I6,I7,AB_I0_filt_mm,AB_I1_filt_mm,AB_h_pred_mm,AB_q0,AB_q1,AB_z_meas_mm,AB_fused_h_mm,AB_fused_vz_mps,AB_valid,AB_hold_cnt,AB_predict_only,AB_hard_relock
110.873100,114.868523,112.870811,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873108,115.867393,113.335538,0.979480,0.978901,113.369513,113.341654,0.016644,1,0,0,0
112.870827,115.867393,114.369110,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873108,115.867393,113.508092,0.978042,0.980339,113.373180,113.483807,0.016239,1,0,0,0
109.874275,113.869698,111.871986,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873100,114.868523,113.646198,0.976891,0.989814,112.883938,113.508991,0.013952,1,0,0,0
109.874283,120.861710,115.367996,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874283,115.867393,113.648514,0.968548,0.981509,112.890755,113.512117,0.011679,1,0,0,0
112.870903,116.866333,114.868622,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874283,116.866333,113.628907,0.968711,0.973021,113.378068,113.583756,0.010926,1,0,0,0
111.872093,115.867523,113.869812,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872093,116.866333,113.693021,0.984826,0.973556,114.354843,113.812149,0.012912,1,0,0,0
106.877800,113.869804,110.373802,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872093,115.867523,113.941268,0.982757,0.983948,113.871018,113.928623,0.012701,1,0,0,0
107.876694,116.866417,112.371552,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876694,115.867523,114.055635,0.948509,0.984901,111.947313,113.676137,0.006376,1,0,0,0
106.877831,115.867561,111.372696,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877831,115.867561,113.739899,0.942816,0.982269,111.464815,113.330384,-0.000449,1,0,0,0
106.877846,116.866425,111.872131,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877846,116.866417,113.325894,0.946266,0.970496,111.935263,113.075581,-0.004621,1,0,0,0
105.878998,121.860733,113.869865,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877831,116.866425,113.029371,0.948737,0.968025,111.922383,112.830113,-0.007942,1,0,0,0
110.873253,117.865257,114.369255,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877846,117.865257,112.750695,0.951060,0.957379,112.389742,112.685723,-0.009025,1,0,0,0
107.876678,117.865250,112.870964,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876678,117.865257,112.595476,0.960677,0.956085,112.859004,112.642911,-0.008234,1,0,0,0
106.877815,117.865250,112.371536,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876678,117.865250,112.560569,0.960968,0.955794,112.857485,112.614014,-0.007343,1,0,0,0
108.875534,113.869820,111.372681,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876678,117.865250,112.540580,0.961134,0.955628,112.856617,112.597466,-0.006395,1,0,0,0
114.868729,116.866440,115.867584,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875534,116.866440,112.533513,0.969517,0.963892,112.859364,112.592166,-0.005418,1,0,0,0
110.873306,112.871025,111.872162,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873306,113.869820,112.537989,0.986128,0.988901,112.373667,112.508411,-0.005911,1,0,0,0
111.872231,115.867661,113.869949,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872231,115.867661,112.449304,0.995191,0.971514,113.845895,112.700690,-0.001721,1,0,0,0
111.872246,118.864265,115.368256,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872231,115.867661,112.683481,0.993240,0.973465,113.849860,112.893429,0.001778,1,0,0,0
108.875687,114.868843,111.872269,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872231,115.867661,112.911211,0.991342,0.975363,113.853715,113.080862,0.004606,1,0,0,0
114.868866,120.862022,117.865448,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872246,118.864265,113.126919,0.989544,0.952189,115.300998,113.518253,0.011128,1,0,0,0
106.877975,120.862015,113.869995,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875687,120.862015,113.629533,0.960385,0.939729,114.803702,113.840883,0.014650,1,0,0,0
107.876785,114.868797,111.372787,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876785,120.862015,113.987388,0.949078,0.942711,114.347549,114.052217,0.015731,1,0,0,0
110.873352,118.864220,114.868790,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876785,118.864220,114.209526,0.947227,0.961211,113.410757,114.065748,0.013335,1,0,0,0
106.877846,115.867561,111.372704,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876785,115.867561,114.199094,0.947314,0.986096,111.952316,113.794674,0.006594,1,0,0,0
102.882416,117.865295,110.373856,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877846,117.865295,113.860617,0.941810,0.966628,112.443011,113.605448,0.002341,1,0,0,0
107.876732,115.867599,111.872162,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877846,115.867599,113.628863,0.943742,0.981344,111.460520,113.238561,-0.004164,1,0,0,0
114.868729,116.866440,115.867584,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876732,116.866440,113.196925,0.955665,0.969421,112.403704,113.054146,-0.006543,1,0,0,0
112.871025,125.856186,119.363602,0.000000,0.000000,0.000000,0.000000,4492.000000,112.871025,116.866440,112.988713,0.999019,0.967686,114.836905,113.321388,-0.000999,1,0,0,0
111.872169,117.865318,114.868744,0.000000,0.000000,0.000000,0.000000,4492.000000,112.871025,117.865318,113.311402,0.996330,0.962051,115.324461,113.673752,0.005041,1,0,0,0
107.876694,117.865280,112.870987,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872169,117.865318,113.724158,0.984567,0.965490,114.839430,113.924907,0.008386,1,0,0,0
110.873238,115.867538,113.370392,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873238,117.865280,114.008770,0.973871,0.967862,114.358442,114.071711,0.009435,1,0,0,0
109.874382,118.864098,114.369240,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874382,117.865280,114.166065,0.964236,0.969173,113.880034,114.114579,0.008577,1,0,0,0
107.876648,114.868652,111.372650,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874382,115.867538,114.200352,0.963950,0.986107,112.905007,113.967190,0.004691,1,0,0,0
112.870972,118.864120,115.867546,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874382,118.864098,114.014102,0.965502,0.959583,114.355420,114.075539,0.005715,1,0,0,0
113.869873,112.871010,113.370438,0.000000,0.000000,0.000000,0.000000,4492.000000,112.870972,114.868652,114.132691,0.989486,0.993867,113.872018,114.085770,0.004933,1,0,0,0
110.873322,113.869896,112.371613,0.000000,0.000000,0.000000,0.000000,4492.000000,112.870972,113.869896,114.135102,0.989466,0.997790,113.372526,113.997838,0.002645,1,0,0,0
109.874435,118.864151,114.369293,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873322,113.869896,114.024293,0.973742,0.998713,112.390577,113.730224,-0.002256,1,0,0,0
105.878983,116.866425,111.372704,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874435,116.866425,113.707667,0.968056,0.973677,113.380550,113.648786,-0.003237,1,0,0,0
105.878960,116.866409,111.372681,0.000000,0.000000,0.000000,0.000000,4492.000000,105.878983,116.866425,113.616416,0.935521,0.972917,111.480352,113.231924,-0.009645,1,0,0,0
110.873238,116.866386,113.869812,0.000000,0.000000,0.000000,0.000000,4492.000000,105.878983,116.866409,113.135472,0.939529,0.968909,111.457269,112.833395,-0.014680,1,0,0,0
105.878929,121.860657,113.869797,0.000000,0.000000,0.000000,0.000000,4492.000000,105.878960,116.866409,112.686597,0.943270,0.965168,111.435723,112.461439,-0.018432,1,0,0,0
102.882385,116.866402,109.874390,0.000000,0.000000,0.000000,0.000000,4492.000000,105.878929,116.866402,112.277115,0.946682,0.961756,111.416059,112.122125,-0.021016,1,0,0,0
106.877846,117.865288,112.371567,0.000000,0.000000,0.000000,0.000000,4492.000000,105.878929,117.865288,111.911968,0.949725,0.950389,111.874204,111.905171,-0.021129,1,0,0,0
106.877876,116.866455,111.872162,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877846,116.866455,111.693881,0.959866,0.956895,111.864409,111.724576,-0.020617,1,0,0,0
109.874443,117.865318,113.869881,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877876,117.865288,111.518403,0.961329,0.947109,112.330649,111.664607,-0.018181,1,0,0,0
107.876740,118.864182,113.370461,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876740,117.865318,111.482801,0.969949,0.946812,112.810743,111.721831,-0.014197,1,0,0,0
111.872169,116.866463,114.369316,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874443,117.865318,111.579863,0.985788,0.947621,113.791008,111.977869,-0.007563,1,0,0,0
104.880165,112.871040,108.875603,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876740,116.866463,111.902235,0.966454,0.958631,112.353336,111.983433,-0.006210,1,0,0,0
111.872177,118.864189,115.368179,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872169,116.866463,111.921333,0.999590,0.958791,114.317292,112.352606,0.000978,1,0,0,0
109.874474,118.864204,114.369339,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874474,118.864189,112.362384,0.979267,0.945818,114.291232,112.709576,0.006764,1,0,0,0
113.869919,117.865349,115.867630,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872177,118.864189,112.777220,0.992458,0.949275,115.290434,113.229599,0.014304,1,0,0,0
108.875626,118.864212,113.869919,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874474,118.864204,113.372639,0.970849,0.954237,114.330553,113.545063,0.017178,1,0,0,0
111.872223,115.867668,113.869949,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872223,117.865349,113.716841,0.984628,0.965429,114.839284,113.918881,0.020545,1,0,0,0
105.879066,115.867661,110.873367,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875626,115.867668,114.124331,0.956261,0.985472,112.424241,113.818315,0.015445,1,0,0,0
110.873352,118.864220,114.868790,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873352,115.867668,113.972763,0.974172,0.984209,113.383309,113.866662,0.013676,1,0,0,0
115.867622,116.866486,116.367050,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873352,116.866486,114.003426,0.973916,0.976141,113.873338,113.980010,0.013286,1,0,0,0
107.876740,116.866463,112.371597,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873352,116.866486,114.112872,0.973004,0.977053,113.876141,114.070261,0.012576,1,0,0,0
105.879021,117.865326,111.872177,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876740,116.866486,114.196021,0.947339,0.977746,112.442610,113.880407,0.007316,1,0,0,0
103.881294,117.865311,110.873306,0.000000,0.000000,0.000000,0.000000,4492.000000,105.879021,117.865311,113.953564,0.932712,0.967402,111.981582,113.598607,0.001400,1,0,0,0
109.874443,115.867592,112.871017,0.000000,0.000000,0.000000,0.000000,4492.000000,105.879021,117.865311,113.612605,0.935553,0.964561,111.963658,113.315795,-0.003547,1,0,0,0
105.878975,118.864120,112.371552,0.000000,0.000000,0.000000,0.000000,4492.000000,105.878975,117.865311,113.280325,0.938322,0.961792,111.946169,113.040177,-0.007549,1,0,0,0
107.876656,115.867523,111.872086,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876656,115.867592,112.964682,0.957600,0.975809,111.909754,112.774795,-0.010714,1,0,0,0
109.874367,117.865227,113.869797,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876656,117.865227,112.667652,0.960075,0.956687,112.862113,112.702655,-0.010131,1,0,0,0
105.878944,115.867516,110.873230,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876656,115.867523,112.601346,0.960628,0.972782,111.897207,112.474601,-0.012243,1,0,0,0
108.875542,118.864128,113.869835,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875542,117.865227,112.352168,0.971028,0.954058,113.330761,112.528315,-0.009308,1,0,0,0
108.875603,116.866478,112.871040,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875542,116.866478,112.435239,0.970336,0.963073,112.856001,112.510976,-0.008045,1,0,0,0
113.869904,115.867615,114.868759,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875603,116.866478,112.430524,0.970376,0.963034,112.855868,112.507086,-0.006769,1,0,0,0
104.880203,117.865372,111.372787,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875603,116.866478,112.439394,0.970302,0.963108,112.856174,112.514414,-0.005519,1,0,0,0
111.872192,118.864212,115.368202,0.000000,0.000000,0.000000,0.000000,4492.000000,111.872192,117.865372,112.459225,0.995108,0.954949,114.807071,112.881838,0.001525,1,0,0,0
108.875565,113.869865,111.372711,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875565,117.865372,112.897084,0.966487,0.958598,113.352047,112.978977,0.002890,1,0,0,0
110.873260,116.866409,113.869835,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873260,116.866409,113.007873,0.982212,0.967846,113.847759,113.159052,0.005409,1,0,0,0
110.873260,118.864128,114.868698,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873260,116.866409,113.213144,0.980501,0.969556,113.853016,113.328321,0.007329,1,0,0,0
105.879005,117.865311,111.872162,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873260,117.865311,113.401609,0.978930,0.962802,114.340248,113.570564,0.010145,1,0,0,0
108.875587,119.863029,114.369308,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875587,118.864128,113.672012,0.960030,0.956732,113.861266,113.706077,0.010712,1,0,0,0
109.874443,117.865311,113.869873,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875587,117.865311,113.813202,0.958853,0.966232,113.387679,113.736608,0.009436,1,0,0,0
107.876694,114.868698,111.372696,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875587,117.865311,113.830967,0.958705,0.966380,113.388370,113.751300,0.008108,1,0,0,0
108.875511,119.862946,114.369232,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875511,117.865311,113.832381,0.958693,0.966392,113.388389,113.752463,0.006776,1,0,0,0
110.873177,118.864037,114.868607,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875511,118.864037,113.820224,0.958794,0.957968,113.867622,113.828756,0.006918,1,0,0,0
108.875443,117.865158,113.370300,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875511,118.864037,113.897939,0.958146,0.958616,113.870997,113.893090,0.006838,1,0,0,0
109.874298,118.864006,114.369156,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874298,118.864006,113.961465,0.965940,0.959145,114.353287,114.031993,0.008013,1,0,0,0
107.876633,117.865211,112.870926,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875443,117.865211,114.112123,0.956361,0.968724,113.399194,113.983796,0.005874,1,0,0,0
109.874405,115.867561,112.870987,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874298,117.865211,114.042538,0.965265,0.968144,113.875706,114.012508,0.005374,1,0,0,0
105.878998,114.868729,110.373863,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876633,115.867561,114.066245,0.948420,0.984989,111.947669,113.684901,-0.000982,1,0,0,0
110.873299,116.866455,113.869873,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874405,115.867561,113.675081,0.968328,0.981729,112.891577,113.534050,-0.003333,1,0,0,0
106.877853,121.860725,114.369293,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877853,116.866455,113.500725,0.944809,0.971952,111.942877,113.220312,-0.008006,1,0,0,0
109.874374,113.869804,111.872086,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874374,116.866455,113.140252,0.972784,0.968948,113.363508,113.180438,-0.007336,1,0,0,0
112.870926,115.867508,114.369217,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874374,115.867508,113.107075,0.973061,0.976996,112.876989,113.065659,-0.008027,1,0,0,0
107.876663,118.864098,113.370377,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874374,115.867508,112.985393,0.974075,0.975982,112.873872,112.965320,-0.008361,1,0,0,0
106.877831,117.865280,112.371552,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876663,117.865280,112.881708,0.958291,0.958470,112.871438,112.879860,-0.008392,1,0,0,0
106.877899,115.867622,111.372757,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877899,117.865280,112.795940,0.950683,0.957756,112.391949,112.723222,-0.009604,1,0,0,0
111.872246,119.863121,115.867683,0.000000,0.000000,0.000000,0.000000,4492.000000,106.877899,117.865280,112.627183,0.952089,0.956349,112.383852,112.583383,-0.010334,1,0,0,0
110.873390,113.869972,112.371681,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873390,115.867622,112.480044,0.986611,0.971770,113.351582,112.636921,-0.007719,1,0,0,0
106.877922,117.865372,112.371643,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873390,117.865372,112.559728,0.985947,0.955786,114.315078,112.875691,-0.002453,1,0,0,0
112.871025,117.865318,115.368172,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873390,117.865318,112.851159,0.983519,0.958215,114.323797,113.116233,0.001965,1,0,0,0
109.874397,116.866409,113.370407,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874397,117.865318,113.135880,0.972821,0.960588,113.844578,113.263446,0.004091,1,0,0,0
109.874374,112.870941,111.372658,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874397,116.866409,113.304353,0.971417,0.970316,113.368421,113.315886,0.004283,1,0,0,0
110.873268,117.865280,114.369278,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874397,116.866409,113.358715,0.970964,0.970769,113.370052,113.360756,0.004317,1,0,0,0
111.872177,117.865326,114.868752,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873268,117.865280,113.403926,0.978911,0.962822,114.340306,113.572474,0.007126,1,0,0,0
104.880219,116.866531,110.873375,0.000000,0.000000,0.000000,0.000000,4492.000000,110.873268,117.865280,113.643735,0.976913,0.964820,114.347502,113.770413,0.009237,1,0,0,0
109.874557,113.870003,111.872284,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874557,116.866531,113.862788,0.966765,0.974969,113.385315,113.776843,0.007805,1,0,0,0
109.874565,119.863159,114.868866,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874557,116.866531,113.854893,0.966831,0.974903,113.385078,113.770326,0.006396,1,0,0,0
108.875648,117.865387,113.370514,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874557,117.865387,113.834282,0.967002,0.966407,113.868743,113.840485,0.006499,1,0,0,0
119.863052,116.866486,118.364769,0.000000,0.000000,0.000000,0.000000,4492.000000,109.874565,117.865387,113.905474,0.966409,0.967001,113.871199,113.899304,0.006396,1,0,0,0
107.876717,118.864159,113.370438,0.000000,0.000000,0.000000,0.000000,4492.000000,108.875648,117.865387,113.963266,0.957603,0.967482,113.393584,113.860723,0.004687,1,0,0,0
104.880127,116.866432,110.873276,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876717,116.866486,113.907594,0.949743,0.975343,112.431375,113.641874,0.000258,1,0,0,0
112.871048,114.868759,113.869904,0.000000,0.000000,0.000000,0.000000,4492.000000,107.876717,116.866432,113.644458,0.951935,0.973150,112.421109,113.424255,-0.003412,1,0,0,0
117.865372,120.861946,119.363663,0.000000,0.000000,0.000000,0.000000,4492.000000,112.871048,116.866432,113.390139,0.995674,0.971031,114.843708,113.651782,0.000949,1,0,0,0
109.874496,114.868797,112.371643,0.000000,0.000000,0.000000,0.000000,4492.000000,112.871048,114.868797,113.661272,0.993415,0.989937,113.868171,113.698514,0.001570,1,0,0,0
