I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20
349733.000000,1000.000000,999.301453,-5.800000,-4.695580,-0.154619,1.162211,0.000000,1.007592,-106.400002,-106.400002,-15.440145,1.887558,0.000000,-13.552588,3.886749,1.227592,-15.000000,0.326820,-5.823023,5.878798
349753.000000,1000.000000,999.301758,-5.800000,-4.441932,-0.190130,1.161939,0.000000,0.971810,-106.400002,-106.400002,-15.645340,1.865208,0.000000,-13.780132,5.352421,1.191810,-15.000000,0.287539,-7.198457,5.973180
349773.000000,1000.000000,999.301941,-5.800000,-3.353372,-0.342528,1.161450,0.000000,0.818922,-106.400002,-106.400002,-15.672511,1.842818,0.000000,-13.829693,5.546508,1.038922,-15.000000,0.318405,-8.499012,6.057701
349793.000000,1000.000000,999.302063,-5.800000,-1.976848,-0.535241,1.160685,0.000000,0.625444,-106.400002,-106.400002,-15.436168,1.820767,0.000000,-13.615401,3.858334,0.845444,-15.000000,0.273315,-9.682349,6.141025
349813.000000,1000.000000,999.302063,-5.800000,0.056845,-0.819958,1.159514,0.000000,0.339556,-106.400002,-106.400002,-14.905909,1.799473,0.000000,-13.106436,0.070772,0.559556,-14.906436,0.248013,-10.725003,6.229366
349833.000000,1000.000000,999.302063,-5.400001,0.481306,-0.823383,1.158338,0.000000,0.334955,-106.400002,-106.400002,-14.092925,1.779340,0.000000,-12.313585,-5.736252,0.554955,-14.113585,0.285756,-11.548030,6.321599
349853.000000,1000.000000,999.302063,-5.400001,0.659834,-0.848377,1.157126,0.000000,0.308749,-106.400002,-106.400002,-13.291437,1.760352,0.000000,-11.531085,-11.461164,0.528749,-13.331085,0.340546,-12.138283,6.414135
349873.000000,1000.000000,999.302063,-2.800000,2.354266,-0.721597,1.156333,0.000000,0.434736,-103.400002,-103.400002,-12.293206,1.748644,0.000000,-10.544561,-15.591384,0.654736,-12.344562,0.383575,-12.599600,6.492906
349893.000000,1000.000000,999.302063,-2.800000,2.253301,-0.707462,1.155322,0.000000,0.447860,-103.000000,-103.000000,-11.568891,1.732117,0.000000,-9.836773,-20.365068,0.667860,-11.636773,0.385848,-12.937474,6.575315
349913.000000,1000.000000,999.302063,0.000000,2.322703,-0.325178,1.154990,0.000000,0.829812,-95.200005,-95.200005,-9.826244,1.728518,0.000000,-8.097727,-25.012541,1.049812,-9.897727,0.347415,-13.083129,6.665256
349933.000000,1000.000000,999.302063,0.000000,2.985900,-0.418026,1.154393,0.000000,0.736367,-95.200005,-95.200005,-9.197524,1.715379,0.000000,-7.482145,-29.503403,0.956367,-9.282146,0.265604,-12.946800,6.765607
349953.000000,1000.000000,999.302063,0.000000,5.445667,-0.762393,1.153304,0.000000,0.390911,-94.599998,-94.599998,-8.452034,1.703304,0.000000,-6.748730,-34.228329,0.610911,-8.548730,0.150812,-12.583989,6.891705
349973.000000,1000.000000,999.302063,0.000000,8.363380,-1.170873,1.151631,0.000000,-0.019242,-94.599998,-94.599998,-7.902446,1.692015,0.000000,-6.210431,-38.153957,0.200758,-8.010430,0.197067,-12.105787,6.992042
349993.000000,1000.000000,999.302063,0.000000,9.755183,-1.365726,1.149680,0.000000,-0.216045,-88.800003,-88.800003,-6.654139,1.688737,0.000000,-4.965402,-41.270443,0.003955,-6.765402,0.271378,-11.543745,7.092253
350013.000000,1000.000000,999.302063,0.000000,9.692080,-1.356891,1.147742,0.000000,-0.209149,-88.800003,-88.800003,-6.666985,1.679213,0.000000,-4.987772,-41.178684,0.010851,-6.787771,0.342913,-10.939374,7.195082
350033.000000,1000.000000,999.302063,0.000000,9.054007,-1.267561,1.145931,0.000000,-0.121630,-82.400002,-82.400002,-5.942649,1.676560,0.000000,-4.266089,-39.952507,0.098370,-6.066090,0.432979,-10.210279,7.293668
350053.000000,1000.000000,999.302063,0.000000,8.325047,-1.165507,1.144266,0.000000,-0.021240,-78.400002,-78.400002,-5.372006,1.672723,0.000000,-3.699283,-40.028530,0.198760,-5.499283,0.514408,-9.456937,7.392958
350073.000000,1000.000000,999.302063,0.000000,8.366609,-1.171325,1.142593,0.000000,-0.028732,-75.000000,-75.000000,-4.832236,1.668662,0.000000,-3.163574,-40.484028,0.191268,-4.963574,0.603309,-8.738029,7.502353
350093.000000,1000.000000,999.302063,0.000000,8.721535,-1.221015,1.140849,0.000000,-0.080166,-75.000000,-75.000000,-4.790257,1.661819,0.000000,-3.128438,-40.783882,0.139834,-4.928437,0.621562,-8.095963,7.619077
350113.000000,1000.000000,999.302063,0.000000,6.334869,-0.886882,1.139582,0.000000,0.252700,-69.200005,-69.200005,-4.414597,1.659644,0.000000,-2.754953,-37.667168,0.472700,-4.554953,0.592263,-7.522675,7.727951
350133.000000,1000.000000,999.302063,0.000000,4.383460,-0.613684,1.138705,0.000000,0.525021,-69.200005,-69.200005,-4.855775,1.652707,0.000000,-3.203068,-34.515896,0.745021,-5.003068,0.654475,-6.908528,7.827980
350153.000000,1000.000000,999.302063,0.000000,4.701075,-0.658150,1.137765,0.000000,0.479614,-65.200005,-65.200005,-4.420671,1.649550,0.000000,-2.771121,-33.623783,0.699614,-4.571121,0.725165,-6.295222,7.924760
350173.000000,1000.000000,999.302063,0.000000,2.720976,-0.380937,1.137221,0.000000,0.756284,-61.400002,-61.400002,-3.869101,1.646641,0.000000,-2.222460,-33.763569,0.976284,-4.022460,0.800611,-5.809233,8.022511
350193.000000,1000.000000,999.302063,0.000000,1.490910,-0.208727,1.136922,0.000000,0.928195,-61.400002,-61.400002,-3.658538,1.641414,0.000000,-2.017123,-35.267590,1.148195,-3.817123,0.868297,-5.375747,8.122665
350213.000000,1000.000000,999.302063,0.000000,0.686555,-0.096118,1.136785,0.000000,1.040668,-60.800003,-60.800003,-3.431994,1.636511,0.000000,-1.795483,-36.285759,1.260668,-3.595483,0.881848,-5.022615,8.219245
350233.000000,1000.000000,999.302063,0.000000,1.079101,-0.151074,1.136569,0.000000,0.985495,-52.600002,-52.600002,-2.530416,1.635630,0.000000,-0.894787,-34.525600,1.205495,-2.694787,0.934531,-4.711177,8.297577
350253.000000,1000.000000,999.302063,0.000000,1.692214,-0.236910,1.136231,0.000000,0.899321,-52.600002,-52.600002,-2.765701,1.631679,0.000000,-1.134023,-32.844994,1.119321,-2.934022,1.128067,-4.322316,8.357224
350273.000000,1000.000000,999.302063,0.000000,1.773888,-0.248344,1.135876,0.000000,0.887532,-52.600002,-52.600002,-2.881170,1.627563,0.000000,-1.253608,-32.020214,1.107532,-3.053607,1.269790,-3.934511,8.411842
350293.000000,1000.000000,992.593079,0.000000,0.321501,-0.045010,1.135812,0.000000,1.090802,-49.600002,-49.600002,-2.662726,1.625027,0.000000,-1.037699,-30.580534,1.310802,-2.837699,1.411096,-3.601275,8.458805
350313.000000,1000.000000,983.298889,0.000000,0.030626,-0.004288,1.135806,0.000000,1.131518,-47.600002,-47.600002,-2.733808,1.621121,0.000000,-1.112686,-28.072803,1.351518,-2.912686,1.633428,-3.253368,8.502857
350333.000000,1000.000000,977.661682,0.000000,-0.413228,0.057852,1.135888,0.000000,1.193740,-44.799999,-44.799999,-2.701143,1.618365,0.000000,-1.082777,-25.506124,1.413740,-2.882777,1.754204,-2.917429,8.548571
350353.000000,1000.000000,975.079163,0.000000,-1.058704,0.148219,1.136100,0.000000,1.284319,-41.799999,-41.799999,-2.462163,1.616020,0.000000,-0.846143,-24.213118,1.504319,-2.646143,1.834641,-2.623624,8.577627
350373.000000,1000.000000,973.382141,0.000000,-1.719133,0.240679,1.136444,0.000000,1.377123,-38.799999,-38.799999,-2.176824,1.613947,0.000000,-0.562877,-23.251257,1.597123,-2.362877,1.851331,-2.347400,8.602596
350393.000000,1000.000000,971.252502,0.000000,-2.069720,0.289761,1.136858,0.000000,1.426619,0.000000,0.000000,2.848005,1.614157,0.000000,4.462162,-20.342894,1.646619,2.662162,1.830233,-2.123492,8.613045
350413.000000,1000.000000,969.960815,0.000000,-2.500284,0.350040,1.137358,0.000000,1.487398,0.000000,0.000000,2.377847,1.617554,0.000000,3.995400,-16.984621,1.707398,2.195400,1.839975,-1.995805,8.608070
350433.000000,1000.000000,969.823364,0.000000,-2.630380,0.368253,1.137884,0.000000,1.506137,0.000000,0.000000,2.026788,1.620449,0.000000,3.647236,-14.477054,1.726137,1.847236,1.957642,-1.774415,8.597956
350453.000000,1000.000000,971.586060,0.000000,-2.784722,0.389861,1.138441,0.000000,1.528302,0.000000,0.000000,1.673467,1.622840,0.000000,3.296307,-11.953335,1.748302,1.496307,2.133140,-1.309195,8.583701
350473.000000,1000.000000,972.208923,0.000000,-4.597586,0.643662,1.139360,0.000000,1.783022,0.000000,0.000000,1.084347,1.624389,0.000000,2.708735,-7.745335,2.003022,0.908736,2.284700,-0.693352,8.571618
350493.000000,1000.000000,971.872437,0.000000,-1.292173,0.180904,1.139619,0.000000,1.320523,0.000000,0.000000,1.401017,1.626390,0.000000,3.027407,-10.007265,1.540523,1.227407,2.396896,-0.041122,8.564172
350513.000000,1000.000000,971.724976,0.000000,2.831944,-0.396472,1.139053,0.000000,0.742580,0.000000,0.000000,1.789308,1.628946,0.000000,3.418254,-12.780768,0.962580,1.618254,2.495290,0.547362,8.557556
350533.000000,1000.000000,972.940491,0.000000,5.355475,-0.749766,1.137981,0.000000,0.388215,0.000000,0.000000,2.007029,1.631814,0.000000,3.638843,-14.335924,0.608215,1.838843,2.556750,1.004234,8.530830
350553.000000,1000.000000,973.677673,0.000000,6.952595,-0.973363,1.136591,0.000000,0.163228,0.000000,0.000000,2.123100,1.634847,0.000000,3.757946,-15.164997,0.383228,1.957946,2.620351,1.347930,8.490069
350573.000000,1000.000000,974.124878,0.000000,8.698007,-1.217721,1.134851,0.000000,-0.082870,0.000000,0.000000,2.304872,1.638139,0.000000,3.943012,-16.463373,0.137130,2.143012,2.596981,1.576933,8.435057
350593.000000,1000.000000,974.396057,0.000000,11.323941,-1.585352,1.132586,0.000000,-0.452765,0.000000,0.000000,2.505756,1.641719,0.000000,4.147474,-17.898254,-0.232765,2.347474,2.500628,1.700811,8.379075
350613.000000,1000.000000,976.907898,0.000000,13.775027,-1.928504,1.129831,0.000000,-0.798672,0.000000,0.000000,2.584062,1.645410,0.000000,4.229473,-18.457586,-0.578672,2.429473,2.355243,1.781234,8.328486
350633.000000,1000.000000,980.259521,0.000000,16.342083,-2.287892,1.126563,0.000000,-1.161329,0.000000,0.000000,2.456107,1.648919,0.000000,4.105026,-17.543621,-0.941329,2.305026,2.174858,1.863927,8.268157
350653.000000,1000.000000,980.940369,0.000000,17.439753,-2.441565,1.123075,0.000000,-1.318490,0.000000,0.000000,2.173848,1.652025,0.000000,3.825873,-15.527489,-1.098490,2.025873,1.951228,1.911162,8.208643
350673.000000,1000.000000,980.300354,0.000000,18.786957,-2.630174,1.119318,0.000000,-1.510856,0.000000,0.000000,2.150858,1.655097,0.000000,3.805955,-15.363271,-1.290856,2.005955,1.637075,1.902978,8.149246
350693.000000,1000.000000,983.154846,0.000000,19.534498,-2.734830,1.115411,0.000000,-1.619419,0.000000,0.000000,2.199143,1.658239,0.000000,3.857382,-15.708165,-1.399419,2.057382,1.268628,1.934282,8.090169
350713.000000,1000.000000,984.886169,0.000000,20.197781,-2.827689,1.111371,0.000000,-1.716318,0.000000,0.000000,2.371067,1.661626,0.000000,4.032693,-16.936190,-1.496318,2.232693,0.991897,2.002196,8.013765
350733.000000,1000.000000,990.067993,0.000000,20.652548,-2.891357,1.107241,0.000000,-1.784116,0.000000,0.000000,2.669213,1.665439,0.000000,4.334652,-19.065804,-1.564116,2.534652,0.706358,2.073062,7.945064
350753.000000,1000.000000,990.110779,0.000000,21.064804,-2.949073,1.103028,0.000000,-1.846045,0.000000,0.000000,2.949010,1.669652,0.000000,4.618662,-21.064360,-1.626045,2.818662,0.398953,1.995960,7.894862
350773.000000,1000.000000,990.136719,0.000000,21.726738,-3.041743,1.098683,0.000000,-1.943061,0.000000,0.000000,2.881863,1.673769,0.000000,4.555633,-20.584738,-1.723061,2.755633,0.204265,1.887075,7.849700
350793.000000,1000.000000,990.152466,0.000000,21.703098,-3.038434,1.094342,0.000000,-1.944092,0.000000,0.000000,2.465786,1.677292,0.000000,4.143077,-17.612757,-1.724092,2.343077,0.058019,1.751577,7.807136
350813.000000,1000.000000,992.224121,0.000000,21.768221,-3.047551,1.089988,0.000000,-1.957563,0.000000,0.000000,2.012642,1.680167,0.000000,3.692809,-14.376017,-1.737563,1.892809,-0.079779,1.624771,7.781511
350833.000000,1000.000000,993.480591,0.000000,22.072094,-3.090093,1.085574,0.000000,-2.004519,0.000000,0.000000,1.731202,1.682640,0.000000,3.413842,-12.365726,-1.784519,1.613842,-0.272640,1.610446,7.759931
350853.000000,1000.000000,991.940063,0.000000,22.822014,-3.195082,1.081010,0.000000,-2.114072,0.000000,0.000000,1.658782,1.685009,0.000000,3.343791,-11.848442,-1.894072,1.543792,-0.532088,1.697512,7.732440
350873.000000,1000.000000,991.005676,0.000000,23.707409,-3.319037,1.076268,0.000000,-2.242769,0.000000,0.000000,1.747143,1.687505,0.000000,3.434648,-12.479592,-2.022769,1.634648,-0.643577,1.844951,7.716768
350893.000000,1000.000000,990.438965,0.000000,24.123203,-3.377249,1.071443,0.000000,-2.305805,0.000000,0.000000,2.051544,1.690436,0.000000,3.741980,-14.653887,-2.085805,1.941980,-0.662813,1.942375,7.726693
350913.000000,1000.000000,990.095215,0.000000,23.715067,-3.320109,1.066700,0.000000,-2.253409,0.000000,0.000000,2.418597,1.693891,0.000000,4.112489,-17.275694,-2.033409,2.312489,-0.740362,1.809813,7.761363
350933.000000,1000.000000,989.886719,0.000000,23.226898,-3.251766,1.062055,0.000000,-2.189711,0.000000,0.000000,2.576281,1.697572,0.000000,4.273852,-18.402006,-1.969711,2.473852,-0.728627,1.542761,7.797012
350953.000000,1000.000000,992.673889,0.000000,22.872761,-3.202187,1.057481,0.000000,-2.144706,0.000000,0.000000,2.541779,1.701203,0.000000,4.242982,-18.155565,-1.924706,2.442982,-0.723992,1.300473,7.836030
350973.000000,1000.000000,996.633545,0.000000,22.874958,-3.202494,1.052906,0.000000,-2.149589,0.000000,0.000000,2.360595,1.704575,0.000000,4.065170,-16.861397,-1.929589,2.265170,-0.687983,1.247323,7.866254
350993.000000,1000.000000,999.035217,0.000000,22.025227,-3.083532,1.048501,0.000000,-2.035031,0.000000,0.000000,2.150852,1.707648,0.000000,3.858500,-15.363227,-1.815031,2.058500,-0.538909,1.204867,7.910649
351013.000000,1000.000000,1000.491882,0.000000,20.120333,-2.816847,1.044477,0.000000,-1.772370,0.000000,0.000000,1.847549,1.710287,0.000000,3.557836,-13.196778,-1.552370,1.757836,-0.483168,1.183120,7.966607
351033.000000,1000.000000,1001.375427,0.000000,19.162075,-2.682691,1.040644,0.000000,-1.642047,0.000000,0.000000,1.493266,1.712420,0.000000,3.205686,-10.666184,-1.422047,1.405686,-0.528047,1.257308,8.020318
351053.000000,1000.000000,1001.911316,0.000000,19.032877,-2.664603,1.036837,0.000000,-1.627765,0.000000,0.000000,1.308913,1.714290,0.000000,3.023203,-9.349375,-1.407765,1.223203,-0.542691,1.408729,8.085060
351073.000000,1000.000000,1002.236328,0.000000,18.771139,-2.627959,1.033083,0.000000,-1.594876,0.000000,0.000000,1.268214,1.716102,0.000000,2.984316,-9.058669,-1.374876,1.184316,-0.479860,1.501674,8.154379
351093.000000,1000.000000,1002.433472,0.000000,18.269657,-2.557752,1.029429,0.000000,-1.528323,0.000000,0.000000,1.193318,1.717807,0.000000,2.911124,-8.523698,-1.308323,1.111124,-0.375693,1.468628,8.228059
351113.000000,1000.000000,1002.553040,0.000000,16.604492,-2.324629,1.026108,0.000000,-1.298520,0.000000,0.000000,1.024401,1.719270,0.000000,2.743671,-7.317151,-1.078520,0.943671,-0.247808,1.366402,8.302999
351133.000000,1000.000000,1002.625549,-2.000000,14.518187,-2.312546,1.022805,0.000000,-1.289741,0.000000,0.000000,0.789695,1.720398,0.000000,2.510093,-5.640677,-1.069741,0.710093,-0.180372,1.299243,8.378850
351153.000000,1000.000000,1002.669556,-14.600000,13.602482,-3.948348,1.021909,0.000000,-2.926438,0.000000,0.000000,0.638056,1.721310,0.000000,2.359366,-4.557545,-2.706438,0.559366,-0.097401,1.163957,8.466417
351173.000000,1000.000000,1002.696228,-20.000000,13.010810,-4.621513,1.019464,0.000000,-3.602049,0.000000,0.000000,0.478041,1.721993,0.000000,2.200033,-3.414575,-3.382049,0.400033,-0.120888,0.947330,8.549666
351193.000000,1000.000000,1009.353760,-32.200001,12.354755,-6.237666,1.018003,0.000000,-5.219662,0.000000,0.000000,0.205160,1.722286,0.000000,1.927446,-1.465430,-4.999662,0.127446,-0.074030,0.812413,8.633984
351213.000000,1000.000000,1015.834900,-46.200001,11.678862,-8.103041,1.016350,0.000000,-7.086691,0.000000,0.000000,0.073946,1.722391,0.000000,1.796337,-0.528183,-6.866691,-0.003663,-0.072814,0.706522,8.726347
351233.000000,1000.000000,1015.374146,-62.400002,10.398983,-10.191857,1.014552,0.000000,-9.177305,0.000000,0.000000,-0.164056,1.722157,0.000000,1.558101,1.171830,-8.957305,-0.241899,-0.233576,0.609212,8.804497
351253.000000,1000.000000,1015.236511,-74.599998,10.806017,-11.956841,1.011752,0.000000,-10.945089,0.000000,0.000000,-0.298533,1.721730,0.000000,1.423197,2.132379,-10.725089,-0.376803,-0.504569,0.531211,8.889990
351273.000000,1000.000000,1015.153015,-88.800003,11.214912,-14.002089,1.008935,0.000000,-12.993154,2.800000,2.800000,0.083612,1.721816,0.000000,1.805428,2.202771,-12.773153,0.005428,-1.012652,0.412252,9.003236
351293.000000,1000.000000,1015.311951,-92.599998,11.474179,-14.570385,0.997980,0.000000,-13.572406,3.400001,3.400001,0.293426,1.722235,0.000000,2.015661,1.304098,-13.352406,0.215661,-1.647128,0.244764,9.114785
351313.000000,1000.000000,1015.571533,-102.000000,9.622928,-15.627210,0.993230,0.000000,-14.633980,10.600000,10.600000,1.471773,1.722819,0.000000,3.194592,0.087336,-14.413980,1.394592,-2.529088,0.063848,9.227530
351333.000000,1000.000000,1015.729004,-102.000000,6.889327,-15.244506,0.971452,0.000000,-14.273054,11.200001,11.200001,1.717499,1.725273,0.000000,3.442772,-1.067852,-14.053054,1.642772,-3.672683,-0.113740,9.358828
351353.000000,1000.000000,1015.824524,-108.200005,4.797450,-15.819643,0.964162,0.000000,-14.855481,21.000000,21.000000,3.139087,1.726188,0.000000,4.865274,-1.422049,-14.635481,3.065274,-4.941620,-0.251285,9.485572
351373.000000,1000.000000,1015.882446,-108.800003,4.174150,-15.816381,0.941567,0.000000,-14.874815,23.400000,23.400000,3.498900,1.730353,0.000000,5.229253,-1.592141,-14.654815,3.429253,-6.161070,-0.244748,9.589433
351393.000000,1000.000000,1015.917603,-114.599998,4.025541,-16.607576,0.933386,0.000000,-15.674191,31.200001,31.200001,4.675863,1.732066,0.000000,6.407928,-2.199021,-15.000000,4.607928,-7.366477,-0.081619,9.691669
351413.000000,1000.000000,1015.938904,-114.599998,3.549339,-16.540907,0.909756,0.000000,-15.631151,31.600002,31.600002,4.649754,1.738708,0.000000,6.388462,-1.612523,-15.000000,4.588462,-8.580117,0.123297,9.778338
351433.000000,1000.000000,1016.678711,-117.599998,1.802360,-16.716330,0.893836,0.000000,-15.822495,42.000000,42.000000,5.806612,1.740304,0.000000,7.546916,0.524198,-15.000000,5.746916,-9.716067,0.413247,9.845433
351453.000000,1000.000000,1017.693481,-120.400002,-1.299929,-16.674011,0.876821,0.000000,-15.797190,44.799999,44.799999,5.764695,1.746186,0.000000,7.510880,3.623608,-15.000000,5.710880,-10.713514,0.837845,9.875777
351473.000000,1000.000000,1018.308960,-122.800003,-4.448005,-16.569281,0.857096,0.000000,-15.712185,48.799999,48.799999,5.983039,1.750460,0.000000,7.733499,6.064007,-15.000000,5.933498,-11.579741,1.306571,9.884587
351493.000000,1000.000000,1018.682312,-123.400009,-7.101182,-16.281836,0.833836,0.000000,-15.447999,52.600002,52.600002,6.230426,1.755144,0.000000,7.985570,8.096956,-15.000000,6.185571,-12.285625,1.863212,9.846698
351513.000000,1000.000000,1018.908752,-127.199997,-9.289559,-16.507462,0.821425,0.000000,-15.686037,59.400002,59.400002,7.027498,1.758097,0.000000,8.785595,9.203588,-15.000000,6.985595,-12.877202,2.363671,9.820438
351533.000000,1000.000000,1019.046082,-127.800003,-11.810122,-16.238585,0.798227,0.000000,-15.440358,59.400002,59.400002,6.926588,1.767992,0.000000,8.694580,9.924378,-15.000000,6.894580,-13.385509,2.798748,9.809178
351553.000000,1000.000000,1019.129395,-127.800003,-16.463945,-15.587049,0.775959,0.000000,-14.811090,59.400002,59.400002,6.651769,1.777495,0.000000,8.429263,11.887366,-14.591089,6.629263,-13.806314,3.237257,9.791454
351573.000000,1000.000000,1019.179932,-127.800003,-22.275799,-14.773388,0.754855,0.000000,-14.018534,59.400002,59.400002,6.322440,1.786527,0.000000,8.108966,14.239718,-13.798533,6.308966,-14.204650,3.606644,9.759627
