I0,I1,I2,I3
0.000000,-1.000000,-2.541979,6.595160
0.000000,-1.000000,-2.543295,6.546017
-1.000000,-1.000000,-1.397320,-1.558485
-1.000000,-1.000000,-2.514647,6.601676
-1.000000,-1.000000,-2.515765,6.600909
-2.000000,-1.000000,-1.274876,-1.802567
-2.000000,-1.000000,-2.502092,6.570657
-2.000000,-1.000000,-2.503112,6.569695
-3.000000,-2.000000,-1.489399,-1.655295
-3.000000,-2.000000,-2.530046,6.586524
-3.000000,-2.000000,-2.531238,6.585679
-5.000000,-2.000000,-2.149173,-1.308848
-5.000000,-2.000000,-2.612130,6.626686
-5.000000,-2.000000,-2.613849,6.626119
-3.000000,-2.000000,-2.388226,-1.517667
-3.000000,-2.000000,-2.644446,6.600327
-3.000000,-2.000000,-2.646357,6.599592
0.000000,-2.000000,-2.004943,-1.461235
0.000000,-2.000000,-2.601967,6.605675
0.000000,-2.000000,-2.603571,6.604986
0.000000,-1.000000,-1.703645,-1.161164
0.000000,-1.000000,-2.568778,6.640546
0.000000,-1.000000,-2.570141,6.640097
-1.000000,-1.000000,-1.583127,-0.965540
-1.000000,-1.000000,-2.556945,6.663280
-1.000000,-1.000000,-2.558212,6.662987
-1.000000,-1.000000,-1.568680,-0.876067
-1.000000,-1.000000,-2.557733,6.673503
-1.000000,-1.000000,-2.558988,6.673282
0.000000,0.000000,-1.430363,-0.796542
0.000000,0.000000,-2.543534,6.682668
0.000000,0.000000,-2.544678,6.682510
4.000000,0.000000,-0.430814,-0.492285
4.000000,0.000000,-2.425077,6.719107
4.000000,0.000000,-2.425422,6.719193
10.000000,0.000000,1.574274,-0.857054
10.000000,0.000000,-2.183552,6.675216
10.000000,0.000000,-2.182292,6.675010
5.000000,0.000000,2.102901,-0.586671
5.000000,0.000000,-2.117175,6.707467
5.000000,0.000000,-2.115493,6.634997
0.000000,0.000000,1.683856,-0.373533
0.000000,0.000000,-2.164431,6.660275
0.000000,0.000000,-2.163084,6.659976
-2.000000,-2.000000,0.940648,-0.891131
-2.000000,-2.000000,-2.251516,6.597152
-2.000000,-2.000000,-2.250764,6.596438
-1.000000,0.000000,0.402128,-0.513740
-1.000000,0.000000,-2.315064,6.713795
-1.000000,0.000000,-2.314743,6.713863
1.000000,2.000000,0.569029,-0.106655
1.000000,2.000000,-2.294259,6.763108
1.000000,2.000000,-2.293804,6.691023
0.000000,0.000000,0.373676,-0.515664
0.000000,0.000000,-2.316947,6.641530
0.000000,0.000000,-2.316648,6.641117
-1.000000,-3.000000,0.010443,-0.680836
-1.000000,-3.000000,-2.360228,6.620751
-1.000000,-3.000000,-2.360219,6.620207
-3.000000,-1.000000,-0.672027,-0.731746
-3.000000,-1.000000,-2.442654,6.613512
-3.000000,-1.000000,-2.443191,6.612926
-9.000000,-3.000000,-2.285416,-0.991289
-9.000000,-3.000000,-2.638626,6.580988
-9.000000,-3.000000,-2.640455,6.580195
-3.000000,-1.000000,-2.403734,-1.047338
-3.000000,-1.000000,-2.656576,6.572632
-3.000000,-1.000000,-3.018017,6.571794
-1.000000,-1.000000,-2.216335,-1.311287
-1.000000,-1.000000,-2.999702,6.539071
-1.000000,-1.000000,-3.003875,6.538022
0.000000,-1.000000,-1.927405,-1.177717
0.000000,-1.000000,-3.450989,6.553108
0.000000,-1.000000,-3.458131,6.552166
-1.000000,-1.000000,-1.740170,-1.404267
-1.000000,-1.000000,-3.442655,6.523856
-1.000000,-1.000000,-3.901295,6.522733
-7.000000,-5.000000,-2.710215,-2.266720
-7.000000,-5.000000,-4.028508,6.417425
-7.000000,-5.000000,-4.039317,6.415612
-4.000000,-2.000000,-2.956019,-1.808388
-4.000000,-2.000000,-4.079818,6.469165
-4.000000,-2.000000,-4.491855,6.467718
-3.000000,0.000000,-2.876569,-1.419303
-3.000000,0.000000,-4.495982,6.513273
-3.000000,0.000000,-4.582123,6.512137
-1.000000,1.000000,-2.394920,-0.781205
-1.000000,1.000000,-4.538081,6.588084
-1.000000,1.000000,-4.879794,6.587460
-5.000000,0.000000,-2.683901,-0.917847
-5.000000,0.000000,-4.930699,6.570328
-5.000000,0.000000,-4.946926,6.569593
-7.000000,-2.000000,-3.388064,-1.462487
-7.000000,-2.000000,-5.048216,6.503067
-7.000000,-2.000000,-5.065006,6.501897
-2.000000,-1.000000,-3.027978,-0.876804
-2.000000,-1.000000,-5.435450,6.571477
-2.000000,-1.000000,-5.454672,6.570776
-7.000000,-1.000000,-3.432171,-1.272591
-7.000000,-1.000000,-5.522721,6.522264
-7.000000,-1.000000,-5.614747,6.521245
-6.000000,0.000000,-3.632612,-0.588486
-6.000000,0.000000,-5.982809,6.602867
-6.000000,0.000000,-6.005235,6.602396
-3.000000,-2.000000,-3.198014,-1.262645
-3.000000,-2.000000,-5.975162,6.520487
-3.000000,-2.000000,-5.997240,6.519477
-5.000000,-2.000000,-3.207495,-1.346206
-5.000000,-2.000000,-6.020464,6.508373
-5.000000,-2.000000,-6.042550,6.507296
-9.000000,-2.000000,-3.938470,-1.524107
-9.000000,-2.000000,-6.152938,6.484729
-9.000000,-2.000000,-6.127288,6.483509
-3.000000,-1.000000,-3.470669,-1.496370
-3.000000,-1.000000,-6.093129,6.485641
-3.000000,-1.000000,-6.115106,6.484444
-6.000000,-2.000000,-3.724281,-1.358243
-6.000000,-2.000000,-6.167718,6.499932
-6.000000,-2.000000,-6.141578,6.498846
-5.000000,-1.000000,-3.676466,-1.448665
-5.000000,-1.000000,-6.157661,6.486836
-5.000000,-1.000000,-5.853254,6.485677
-2.000000,0.000000,-3.092191,-1.036774
-2.000000,0.000000,-5.802415,6.534275
-2.000000,0.000000,-5.821689,6.533445
-5.000000,-1.000000,-3.162812,-1.287860
-5.000000,-1.000000,-5.849493,6.502284
-5.000000,-1.000000,-5.519597,6.501254
-5.000000,-3.000000,-3.337371,-1.954943
-5.000000,-3.000000,-5.557774,6.419640
-5.000000,-3.000000,-5.575004,6.418077
-4.000000,-2.000000,-3.227944,-2.243418
-4.000000,-2.000000,-5.506535,6.381665
-4.000000,-2.000000,-5.523197,6.379870
0.000000,-1.000000,-2.498359,-1.641129
0.000000,-1.000000,-5.451726,6.450831
0.000000,-1.000000,-5.169625,6.449519
-7.000000,-2.000000,-3.123233,-1.481313
-7.000000,-2.000000,-5.259269,6.467512
-7.000000,-2.000000,-5.273928,6.466327
-6.000000,-2.000000,-3.478476,-1.904613
-6.000000,-2.000000,-5.331499,6.414007
-6.000000,-2.000000,-5.346442,6.412483
-1.000000,-2.000000,-2.938507,-1.814083
-1.000000,-2.000000,-5.296157,6.421896
-1.000000,-2.000000,-5.310668,6.420444
-2.000000,-2.000000,-2.839103,-1.761837
-2.000000,-2.000000,-5.313170,6.425304
-2.000000,-2.000000,-5.279282,6.423895
-5.000000,-6.000000,-3.256642,-2.259415
-5.000000,-6.000000,-5.343832,6.362378
-5.000000,-6.000000,-5.358277,6.360570
-2.000000,-5.000000,-3.106779,-2.547251
-2.000000,-5.000000,-5.354619,6.323992
-2.000000,-5.000000,-5.368944,6.321955
-3.000000,-2.000000,-3.258950,-2.158747
-3.000000,-2.000000,-5.401652,6.366848
-3.000000,-2.000000,-5.416100,6.365121
-1.000000,-2.000000,-2.967558,-1.686004
-1.000000,-2.000000,-5.395347,6.420502
-1.000000,-2.000000,-5.457880,6.419153
0.000000,0.000000,-2.409636,-1.462049
0.000000,0.000000,-5.405017,6.444858
0.000000,0.000000,-5.419105,6.443688
-2.000000,-7.000000,-2.299267,-2.529398
-2.000000,-7.000000,-5.419860,6.313582
-2.000000,-7.000000,-5.433860,6.311559
0.000000,-4.000000,-1.964934,-2.842986
0.000000,-4.000000,-5.407472,6.271654
0.000000,-4.000000,-5.421204,6.269380
-2.000000,-3.000000,-2.172072,-2.620555
-2.000000,-3.000000,-5.459958,6.293975
-2.000000,-3.000000,-5.473855,6.291878
-1.000000,-1.000000,-2.100999,-2.202924
-1.000000,-1.000000,-5.479168,6.340232
-1.000000,-1.000000,-5.892038,6.338470
0.000000,-1.000000,-1.885520,-2.167726
0.000000,-1.000000,-5.882569,6.340959
0.000000,-1.000000,-5.898958,6.339225
1.000000,0.000000,-1.597570,-1.590058
1.000000,0.000000,-5.880562,6.407273
1.000000,0.000000,-5.896720,6.406001
1.000000,0.000000,-1.287510,-1.376480
1.000000,0.000000,-5.875422,6.430529
1.000000,0.000000,-5.891333,6.429428
-1.000000,-5.000000,-1.461803,-1.751878
-1.000000,-5.000000,-5.928297,6.382978
-1.000000,-5.000000,-5.646185,6.381577
-8.000000,-8.000000,-2.832851,-2.527572
-8.000000,-8.000000,-5.825937,6.286472
-8.000000,-8.000000,-5.841163,6.284450
0.000000,-1.000000,-2.490846,-2.382623
0.000000,-1.000000,-5.815075,6.299937
0.000000,-1.000000,-5.830028,6.298031
-1.000000,-1.000000,-2.298951,-2.403406
-1.000000,-1.000000,-5.821799,6.293614
-1.000000,-1.000000,-5.836598,6.291692
-1.000000,-2.000000,-2.084171,-2.228783
-1.000000,-2.000000,-5.777132,6.310863
-1.000000,-2.000000,-5.791440,6.309081
-3.000000,-2.000000,-2.256578,-2.273985
-3.000000,-2.000000,-5.826573,6.301837
-3.000000,-2.000000,-5.470589,6.300018
-1.000000,-2.000000,-1.990308,-2.099244
-1.000000,-2.000000,-5.450469,6.319307
-1.000000,-2.000000,-5.510621,6.317628
0.000000,0.000000,-1.577572,-1.695840
0.000000,0.000000,-5.472914,6.364680
0.000000,0.000000,-5.484736,6.363323
-4.000000,-6.000000,-1.953744,-2.949887
-4.000000,-6.000000,-5.847340,6.210478
-4.000000,-6.000000,-5.861543,6.208117
-3.000000,-4.000000,-2.163397,-2.687448
-3.000000,-4.000000,-5.901072,6.237461
-3.000000,-4.000000,-5.915442,6.235311
0.000000,-2.000000,-1.740280,-2.370408
0.000000,-2.000000,-5.878700,6.271459
0.000000,-2.000000,-5.892733,6.269563
0.000000,0.000000,-1.471073,-2.210742
0.000000,0.000000,-5.874245,6.286954
0.000000,0.000000,-5.936381,6.285185
0.000000,-2.000000,-1.346268,-1.725179
0.000000,-2.000000,-5.935442,6.342073
0.000000,-2.000000,-5.949479,6.340693
-1.000000,-3.000000,-1.347766,-1.573101
-1.000000,-3.000000,-5.963697,6.357684
-1.000000,-3.000000,-5.977736,6.356425
-2.000000,0.000000,-1.462445,-1.108343
-2.000000,0.000000,-6.053947,6.194903
-2.000000,0.000000,-6.419563,6.192577
1.000000,3.000000,-0.992474,-0.113129
1.000000,3.000000,-6.379641,6.310472
1.000000,3.000000,-6.745933,6.308941
0.000000,1.000000,-0.795308,-0.049111
0.000000,1.000000,-6.740989,5.907389
0.000000,1.000000,-6.808025,5.903189
1.000000,1.000000,-0.577135,0.157187
1.000000,1.000000,-6.800706,5.923911
1.000000,1.000000,-6.892048,5.847396
0.000000,0.000000,-0.449205,0.267594
0.000000,0.000000,-7.101905,5.856219
0.000000,0.000000,-7.101905,5.613206
0.000000,0.000000,-0.218667,-0.090613
0.000000,0.000000,-7.074240,5.563909
0.000000,0.000000,-7.146240,5.557597
-2.000000,0.000000,-0.397470,-0.143453
-2.000000,0.000000,-7.167696,5.544901
-2.000000,0.000000,-7.167696,5.538546
0.000000,1.000000,-0.144073,-0.032841
0.000000,1.000000,-7.137289,5.545553
0.000000,1.000000,-7.185288,5.539287
0.000000,0.000000,-0.026394,-0.186083
0.000000,0.000000,-7.171167,5.514509
0.000000,0.000000,-7.171167,5.508120
0.000000,0.000000,0.106622,-0.007753
0.000000,0.000000,-7.155206,5.523273
0.000000,0.000000,-7.155206,5.468708
0.000000,0.000000,0.394051,0.033605
0.000000,0.000000,-7.120714,5.467137
0.000000,0.000000,-7.120714,5.460604
0.000000,-1.000000,0.579518,-0.210834
0.000000,-1.000000,-7.098457,5.424543
0.000000,-1.000000,-7.098457,5.345334
-1.000000,0.000000,0.407614,0.029171
-1.000000,0.000000,-7.119086,5.367118
-1.000000,0.000000,-7.071086,5.360102
0.000000,0.000000,0.576013,0.070776
0.000000,0.000000,-7.050879,5.358110
0.000000,0.000000,-6.762878,5.351127
1.000000,0.000000,0.934949,-0.349495
1.000000,0.000000,-6.719806,5.293375
1.000000,0.000000,-6.407806,5.286056
19.000000,0.000000,4.432364,-0.085805
19.000000,0.000000,-5.988116,5.310590
19.000000,0.000000,-5.988116,5.303481
6.000000,0.000000,4.887960,0.001708
6.000000,0.000000,-5.933445,5.379424
6.000000,0.000000,-5.933445,5.372865
0.000000,-2.000000,3.988847,-0.352687
0.000000,-2.000000,-6.041338,5.323496
0.000000,-2.000000,-6.041338,5.609445
1.000000,-2.000000,3.355916,-0.507640
1.000000,-2.000000,-6.117290,5.585804
1.000000,-2.000000,-6.117290,5.580758
0.000000,-5.000000,2.683574,-1.153914
0.000000,-5.000000,-6.197971,5.497642
0.000000,-5.000000,-6.149971,5.564559
-1.000000,-6.000000,1.924686,-1.980413
-1.000000,-6.000000,-6.241037,5.800128
-1.000000,-6.000000,-6.241037,5.796623
1.000000,-2.000000,1.642147,-2.189259
1.000000,-2.000000,-6.274942,5.767890
1.000000,-2.000000,-6.202942,5.764219
1.000000,-1.000000,1.376744,-1.765790
1.000000,-1.000000,-5.826791,5.811703
1.000000,-1.000000,-5.826791,5.880850
2.000000,-2.000000,1.355564,-1.651028
2.000000,-2.000000,-5.829332,5.891860
2.000000,-2.000000,-5.829332,5.889100
0.000000,-1.000000,0.999956,-1.703289
0.000000,-1.000000,-5.824005,5.880026
0.000000,-1.000000,-5.824005,5.877223
0.000000,0.000000,0.702535,-1.422590
0.000000,0.000000,-5.859696,5.908329
0.000000,0.000000,-5.571696,5.905751
0.000000,1.000000,0.570867,-1.279529
0.000000,1.000000,-5.587496,5.920455
0.000000,1.000000,-5.587496,5.917992
0.000000,-18.000000,0.491542,-4.248912
0.000000,-18.000000,-5.597015,5.556826
0.000000,-18.000000,-5.597015,5.551987
1.000000,-7.000000,0.551620,-4.779606
1.000000,-7.000000,-5.589806,5.483040
1.000000,-7.000000,-5.589806,5.477777
0.000000,-2.000000,0.411817,-4.322266
0.000000,-2.000000,-5.606582,5.527760
0.000000,-2.000000,-5.534582,5.571182
1.000000,-2.000000,0.512577,-3.938170
1.000000,-2.000000,-5.522491,5.613003
1.000000,-2.000000,-5.522491,5.608732
0.000000,0.000000,0.419163,-3.393135
0.000000,0.000000,-5.533700,5.670302
0.000000,0.000000,-5.485701,5.666467
0.000000,-1.000000,0.295288,-2.446708
0.000000,-1.000000,-5.500566,5.776961
0.000000,-1.000000,-5.500566,5.773884
0.000000,0.000000,0.105757,-1.975506
0.000000,0.000000,-5.523309,5.827727
0.000000,0.000000,-5.523309,5.825027
0.000000,0.000000,-0.079618,-1.544063
0.000000,0.000000,-5.545554,5.874445
0.000000,0.000000,-5.545554,5.872090
2.000000,-3.000000,0.208961,-1.902877
2.000000,-3.000000,-5.510924,5.826390
2.000000,-3.000000,-5.438925,5.823748
1.000000,-11.000000,0.242617,-3.347929
1.000000,-11.000000,-5.434886,5.646543
1.000000,-11.000000,-5.386886,5.594425
2.000000,-3.000000,0.486804,-3.192831
2.000000,-3.000000,-5.357584,5.609042
2.000000,-3.000000,-5.357584,5.605048
2.000000,-2.000000,0.714861,-3.043594
2.000000,-2.000000,-5.330216,5.619081
2.000000,-2.000000,-5.330216,5.615207
0.000000,-5.000000,0.456035,-3.243682
0.000000,-5.000000,-5.361276,5.587161
0.000000,-5.000000,-5.073276,5.583126
0.000000,-8.000000,0.217924,-3.979229
0.000000,-8.000000,-5.101849,5.490237
0.000000,-8.000000,-5.101849,5.413134
2.000000,-1.000000,0.517109,-3.848256
2.000000,-1.000000,-5.065947,5.423852
2.000000,-1.000000,-5.065947,5.370533
2.000000,-3.000000,0.741960,-4.173342
2.000000,-3.000000,-5.038965,5.325944
2.000000,-3.000000,-5.038965,5.320365
1.000000,-5.000000,0.607142,-3.825235
1.000000,-5.000000,-5.055143,5.356838
1.000000,-5.000000,-5.055143,5.351538
0.000000,-5.000000,0.435127,-4.028679
0.000000,-5.000000,-5.003785,5.321662
0.000000,-5.000000,-5.003785,5.316199
2.000000,-3.000000,0.631849,-3.974552
2.000000,-3.000000,-4.980178,5.317275
2.000000,-3.000000,-4.980178,5.239375
0.000000,-2.000000,0.443613,-3.755277
0.000000,-2.000000,-5.002767,5.259964
0.000000,-2.000000,-5.002767,5.205920
1.000000,-1.000000,0.539251,-2.848419
1.000000,-1.000000,-4.991290,5.309423
1.000000,-1.000000,-4.991290,5.304105
2.000000,-4.000000,0.866529,-3.091865
2.000000,-4.000000,-4.952017,5.269378
2.000000,-4.000000,-4.952017,5.263865
0.000000,-5.000000,0.775465,-3.446189
0.000000,-5.000000,-4.962944,5.215549
0.000000,-5.000000,-4.914944,5.209752
0.000000,-2.000000,0.715935,-3.230786
0.000000,-2.000000,-4.922088,5.229975
0.000000,-2.000000,-4.922088,5.272671
-1.000000,0.000000,0.530068,-2.861799
-1.000000,0.000000,-4.944392,5.311940
-1.000000,0.000000,-4.944392,5.306931
-2.000000,-1.000000,0.170974,-2.286674
-2.000000,-1.000000,-4.987483,5.735229
-2.000000,-1.000000,-4.939483,5.733079
-1.000000,0.000000,0.119283,-1.747081
-1.000000,0.000000,-4.945686,5.796113
-1.000000,0.000000,-4.945686,5.746076
-1.000000,0.000000,0.022985,-1.338862
-1.000000,0.000000,-4.957242,5.793351
-1.000000,0.000000,-4.957242,5.791639
0.000000,1.000000,0.068398,-1.091794
0.000000,1.000000,-4.951792,5.819774
0.000000,1.000000,-4.879792,5.818261
0.000000,0.000000,0.124821,-1.094933
0.000000,0.000000,-4.873022,5.816368
0.000000,0.000000,-4.873022,5.814852
-1.000000,-1.000000,0.036059,-0.865009
-1.000000,-1.000000,-4.883673,5.841111
-1.000000,-1.000000,-4.835673,5.839779
0.000000,0.000000,0.138259,-0.807110
0.000000,0.000000,-4.823409,5.845441
0.000000,0.000000,-4.823409,5.844155
0.000000,1.000000,0.147884,-0.533837
0.000000,1.000000,-4.822254,5.875881
0.000000,1.000000,-4.822254,5.874814
0.000000,0.000000,0.193995,-0.614147
0.000000,0.000000,-4.744720,5.864046
0.000000,0.000000,-4.744720,5.790434
0.000000,0.000000,0.287246,-0.589964
0.000000,0.000000,-4.733531,5.791744
0.000000,0.000000,-4.733531,5.790152
0.000000,0.000000,0.354235,-0.398446
0.000000,0.000000,-4.725492,5.763376
0.000000,0.000000,-4.389492,5.761617
1.000000,1.000000,0.591444,-0.009705
1.000000,1.000000,-4.361027,5.806818
1.000000,1.000000,-4.361027,5.493461
0.000000,0.000000,0.559941,0.008795
0.000000,0.000000,-4.364807,5.492168
0.000000,0.000000,-4.364807,5.488655
2.000000,0.000000,0.952943,-0.080806
2.000000,0.000000,-4.317647,5.474319
2.000000,0.000000,-4.317647,5.422414
0.000000,-1.000000,0.868712,-0.441431
0.000000,-1.000000,-4.327754,5.374946
0.000000,-1.000000,-4.327754,5.370752
-1.000000,-1.000000,0.503995,-0.446270
-1.000000,-1.000000,-4.371521,5.365974
-1.000000,-1.000000,-4.371521,5.361778
1.000000,0.000000,0.558109,-0.321140
1.000000,0.000000,-4.365027,5.372696
1.000000,0.000000,-4.365027,5.320280
0.000000,0.000000,0.407215,-0.111084
0.000000,0.000000,-4.383134,5.341237
0.000000,0.000000,-4.383134,5.336988
-1.000000,0.000000,0.182675,-0.257489
-1.000000,0.000000,-4.410079,4.885407
-1.000000,0.000000,-4.410079,4.878161
0.000000,5.000000,0.241278,0.668420
0.000000,5.000000,-4.403047,4.982765
0.000000,5.000000,-4.331047,4.976260
5.000000,-2.000000,1.305249,0.157376
5.000000,-2.000000,-4.203370,4.575665
5.000000,-2.000000,-4.203370,4.566511
-15.000000,7.000000,-1.481964,1.422812
-15.000000,7.000000,-4.537836,4.710221
-15.000000,7.000000,-4.537836,4.418029
-5.000000,0.000000,-1.952422,1.254193
-5.000000,0.000000,-4.594291,4.081073
-5.000000,0.000000,-4.594291,4.068797
1.000000,0.000000,-1.317304,1.198022
1.000000,0.000000,-4.518076,4.049734
1.000000,0.000000,-4.590076,3.708534
0.000000,-1.000000,-0.888299,0.828810
0.000000,-1.000000,-4.538596,3.649371
0.000000,-1.000000,-4.538596,3.634514
-4.000000,5.000000,-1.251886,1.739383
-4.000000,5.000000,-4.582226,3.729655
-4.000000,5.000000,-4.582226,3.245322
0.000000,-1.000000,-0.837399,1.382561
0.000000,-1.000000,-4.532488,2.741069
0.000000,-1.000000,-4.532488,2.720415
2.000000,-2.000000,-0.209986,0.910988
2.000000,-2.000000,-4.457198,2.642795
2.000000,-2.000000,-4.385199,2.156737
3.000000,0.000000,0.452994,0.989770
3.000000,0.000000,-4.305641,2.142023
3.000000,0.000000,-3.945520,2.117854
1.000000,1.000000,0.665899,1.444701
1.000000,1.000000,-3.919439,2.148642
1.000000,1.000000,-3.918906,1.779907
-1.000000,0.000000,0.470293,1.455375
-1.000000,0.000000,-3.942003,1.754992
-1.000000,0.000000,-3.941626,1.728797
-3.000000,0.000000,-0.155180,1.528376
-3.000000,0.000000,-4.016807,1.711420
-3.000000,0.000000,-4.016932,1.365284
0.000000,0.000000,-0.242171,1.975819
0.000000,0.000000,-4.027564,1.390958
0.000000,0.000000,-4.027758,1.362939
5.000000,1.000000,0.709297,2.265065
5.000000,1.000000,-3.913014,1.369861
5.000000,1.000000,-3.912447,1.342072
6.000000,3.000000,1.643552,2.780853
6.000000,3.000000,-3.799021,1.376592
6.000000,3.000000,-3.797707,1.349217
4.000000,0.000000,2.081746,2.582570
4.000000,0.000000,-3.743458,1.297889
4.000000,0.000000,-3.741793,1.270355
0.000000,0.000000,1.689398,2.235789
0.000000,0.000000,-3.787523,1.200930
0.000000,0.000000,-3.786171,1.173119
-1.000000,0.000000,1.106390,2.513423
-1.000000,0.000000,-3.855247,1.178845
-1.000000,0.000000,-3.854362,1.199576
0.000000,0.000000,0.887617,2.216905
0.000000,0.000000,-3.879905,1.441333
0.000000,0.000000,-3.879195,1.415746
-1.000000,0.000000,0.507192,1.814315
-1.000000,0.000000,-3.924440,1.341527
-1.000000,0.000000,-3.924034,1.388098
0.000000,0.000000,0.391288,1.767276
0.000000,0.000000,-3.937630,1.832552
0.000000,0.000000,-3.937317,1.810126
0.000000,0.000000,0.326015,1.657484
0.000000,0.000000,-3.944889,1.774437
0.000000,0.000000,-3.944628,2.078578
-1.000000,0.000000,0.086979,1.429262
-1.000000,0.000000,-3.973243,2.030574
-1.000000,0.000000,-3.973173,2.360012
-1.000000,4.000000,-0.027672,1.882081
-1.000000,4.000000,-3.986953,2.396335
-1.000000,4.000000,-3.986975,2.751131
1.000000,2.000000,0.328885,1.850246
1.000000,2.000000,-3.943925,3.029594
1.000000,2.000000,-3.943662,3.312677
1.000000,0.000000,0.585025,1.376084
1.000000,0.000000,-3.912457,3.243598
1.000000,0.000000,-3.863669,3.303899
3.000000,-4.000000,1.071265,0.417396
3.000000,-4.000000,-3.516030,3.176391
3.000000,-4.000000,-3.512933,3.163925
0.000000,0.000000,0.989891,0.417911
0.000000,0.000000,-3.519666,3.151521
0.000000,0.000000,-3.516634,3.187375
-1.000000,2.000000,0.840846,0.292785
-1.000000,2.000000,-3.531607,3.160114
-1.000000,2.000000,-3.528694,3.516832
-1.000000,5.000000,0.621202,0.749625
-1.000000,5.000000,-3.552314,3.562173
-1.000000,5.000000,-3.549577,3.601013
3.000000,-1.000000,1.027121,0.426436
3.000000,-1.000000,-3.740136,3.552811
3.000000,-1.000000,-3.786994,3.861988
0.000000,-1.000000,0.736225,0.075047
0.000000,-1.000000,-3.820993,3.812201
0.000000,-1.000000,-3.820084,3.852902
0.000000,-1.000000,0.501511,-0.219482
0.000000,-1.000000,-3.847528,3.810023
0.000000,-1.000000,-3.846807,3.850807
4.000000,1.000000,1.120208,0.061219
4.000000,1.000000,-3.771347,3.877500
4.000000,1.000000,-3.770131,3.870509
5.000000,-1.000000,1.766515,-0.278483
5.000000,-1.000000,-3.690841,3.822482
5.000000,-1.000000,-3.689107,3.815219
