I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2122.000000,0.000000,-1.359735,1.179089,0.044654,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2123.000000,0.000000,-1.355679,1.175328,0.038710,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2127.000000,0.000000,-1.357321,1.171497,0.031771,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2128.000000,0.000000,-1.371391,1.167912,0.020848,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2129.000000,0.000000,-1.385946,1.168373,0.011920,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2130.000000,0.000000,-1.392710,1.167408,0.007035,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2131.000000,0.000000,-1.402795,1.160764,-0.000689,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2132.000000,0.000000,-1.414349,1.147511,-0.015323,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2133.000000,0.000000,-1.410869,1.133275,-0.020440,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2134.000000,0.000000,-1.403758,1.116534,-0.020034,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2135.000000,0.000000,-1.397549,1.097123,-0.019342,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2136.000000,0.000000,-1.386836,1.078934,-0.018753,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2137.000000,0.000000,-1.373358,1.065702,-0.018844,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2138.000000,0.000000,-1.362484,1.051547,-0.021611,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2139.000000,0.000000,-1.348178,1.035293,-0.018881,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2142.000000,0.000000,-1.343408,1.031604,-0.016815,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2143.000000,0.000000,-1.338513,1.028704,-0.014462,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2144.000000,0.000000,-1.325029,1.024712,-0.007142,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2145.000000,0.000000,-1.307216,1.019947,0.004073,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2146.000000,0.000000,-1.281870,1.011416,0.021117,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2147.000000,0.000000,-1.265893,1.009334,0.029874,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2148.000000,0.000000,-1.246033,1.007807,0.039083,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2149.000000,0.000000,-1.227642,1.002807,0.048093,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2150.000000,0.000000,-1.205360,0.995744,0.058724,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2151.000000,0.000000,-1.179029,0.990178,0.069704,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2152.000000,0.000000,-1.149299,0.979264,0.083150,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2153.000000,0.000000,-1.129130,0.969896,0.093486,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2154.000000,0.000000,-1.109817,0.967133,0.100115,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2155.000000,0.000000,-1.092162,0.966120,0.103830,2.300000,3.000000,0.000000,4.874859,5.712037,54.137497,27.980011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
