I0,I1,I2,I3,I4,I5,I6,I7,I8
0.000000,0.000000,122.000000,0.048103,0.088647,0.002581,0.118977,0.004030,-0.006498
0.000000,0.000000,131.000000,0.026412,0.086488,0.013628,0.091011,0.002213,-0.006340
0.000000,0.000000,119.000000,0.007522,0.081417,-0.010007,0.086277,0.000630,-0.005968
0.000000,0.000000,113.000000,-0.015571,0.117143,-0.010500,0.118862,-0.001304,-0.008587
0.000000,0.000000,123.000000,0.006098,0.108624,-0.012354,0.114273,0.000511,-0.007963
0.000000,0.000000,126.000000,-0.001409,0.126752,0.012834,0.100290,-0.000118,-0.009291
0.000000,0.000000,126.000000,-0.009425,0.097957,-0.018557,0.095291,-0.000790,-0.007181
0.000000,0.000000,117.000000,-0.017590,0.115861,-0.003759,0.097652,-0.001474,-0.008493
0.000000,0.000000,115.000000,0.018669,0.096419,-0.014984,0.105699,0.001564,-0.007068
0.000000,0.000000,123.000000,-0.017195,0.098037,0.001638,0.081183,-0.001441,-0.007187
0.000000,0.000000,125.000000,-0.011338,0.109412,-0.020260,0.103068,-0.000950,-0.008020
0.000000,0.000000,121.000000,-0.046946,0.090922,-0.000983,0.094366,-0.003933,-0.006665
0.000000,0.000000,108.000000,-0.028887,0.109848,-0.020444,0.092313,-0.002420,-0.008052
0.000000,0.000000,114.000000,-0.018759,0.071789,0.003119,0.099057,-0.001572,-0.005262
0.000000,0.000000,126.000000,-0.047105,0.122895,-0.030632,0.107516,-0.003946,-0.009009
0.000000,0.000000,120.000000,0.021325,0.113747,-0.008650,0.098404,0.001787,-0.008338
0.000000,0.000000,124.000000,-0.021870,0.109709,0.007410,0.074272,-0.001832,-0.008042
0.000000,0.000000,110.000000,-0.000640,0.100464,-0.008837,0.095373,-0.000054,-0.007364
0.000000,0.000000,125.000000,-0.001336,0.065173,-0.011020,0.098694,-0.000112,-0.004777
0.000000,0.000000,128.000000,-0.004215,0.076331,-0.026306,0.101557,-0.000353,-0.005595
