I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
39148.000000,1000.000000,709.095032,47.600002,-1.604030,0.000000,11.166348,0.000000,0.000000,156.888885,83.277779,1.000000
39168.000000,1000.000000,714.294373,50.600002,-1.278665,0.000000,11.485900,0.000000,0.000000,156.888885,83.277779,1.000000
39188.000000,1000.000000,720.599182,50.600002,-1.224259,0.000000,10.416128,0.000000,0.000000,156.888885,83.277779,1.000000
39208.000000,1000.000000,726.737610,53.600002,-0.826926,0.000000,9.357389,0.000000,0.000000,156.888885,83.277779,1.000000
39228.000000,1000.000000,733.213806,53.600002,0.460637,0.000000,7.452419,0.000000,0.000000,159.739838,81.723579,1.000000
39248.000000,1000.000000,740.020813,50.600002,2.064522,0.000000,2.937194,0.000000,0.000000,159.739838,81.723579,1.000000
39268.000000,1000.000000,745.981018,50.200001,1.966367,0.000000,-1.374397,0.000000,0.000000,159.739838,81.723579,1.000000
39288.000000,1000.000000,751.255554,45.200001,1.237877,0.000000,-3.972809,0.000000,0.000000,159.739838,81.723579,1.000000
39308.000000,1000.000000,758.420288,44.799999,2.290981,0.000000,-4.372458,0.000000,0.000000,159.870697,81.663795,1.000000
39328.000000,1000.000000,765.282837,38.400002,6.434340,0.000000,-2.691226,0.000000,0.000000,159.870697,81.663795,1.000000
39348.000000,1000.000000,772.177063,38.000000,10.728290,0.000000,0.004924,0.000000,0.000000,159.870697,81.663795,1.000000
39368.000000,1000.000000,780.590759,35.400002,14.241643,0.000000,2.626607,0.000000,0.000000,159.870697,81.663795,1.000000
39388.000000,1000.000000,787.773621,35.000000,18.614790,0.000000,6.756340,0.000000,0.000000,159.870697,81.663795,1.000000
39408.000000,1000.000000,795.397705,32.000000,21.829290,0.000000,12.212128,0.000000,0.000000,160.090088,82.090088,1.000000
39428.000000,1000.000000,803.980957,32.000000,23.668957,0.000000,16.822523,0.000000,0.000000,160.090088,82.090088,1.000000
39448.000000,1000.000000,812.311646,32.000000,25.160681,0.000000,20.294916,0.000000,0.000000,160.090088,82.090088,1.000000
39468.000000,1000.000000,820.658020,32.000000,25.724255,0.000000,22.593950,0.000000,0.000000,160.090088,82.090088,1.000000
39488.000000,1000.000000,827.452637,32.000000,25.086388,0.000000,23.159122,0.000000,0.000000,158.300964,83.582527,1.000000
39508.000000,1000.000000,833.566284,32.000000,25.540031,0.000000,23.308100,0.000000,0.000000,158.300964,83.582527,1.000000
39528.000000,1000.000000,842.584534,31.600002,24.995512,0.000000,22.093407,0.000000,0.000000,158.300964,83.582527,1.000000
39548.000000,1000.000000,852.623779,31.600002,23.176064,0.000000,20.935482,0.000000,0.000000,158.300964,83.582527,1.000000
39568.000000,1000.000000,861.716431,31.000000,20.117437,0.000000,19.558582,0.000000,0.000000,154.670105,85.237114,1.000000
39588.000000,1000.000000,868.932495,28.600002,18.310703,0.000000,19.656012,0.000000,0.000000,154.670105,85.237114,1.000000
39608.000000,1000.000000,875.809082,28.600002,18.150015,0.000000,21.736868,0.000000,0.000000,154.670105,85.237114,1.000000
39628.000000,1000.000000,887.069885,28.600002,20.181559,0.000000,24.956131,0.000000,0.000000,154.670105,85.237114,1.000000
39648.000000,1000.000000,898.634949,25.200001,21.033684,0.000000,27.004028,0.000000,0.000000,150.428574,86.252747,1.000000
39668.000000,1000.000000,901.886780,25.200001,19.479488,0.000000,27.799330,0.000000,0.000000,150.428574,86.252747,1.000000
39688.000000,1000.000000,909.101074,25.200001,19.918102,0.000000,26.940868,0.000000,0.000000,150.428574,86.252747,1.000000
